state,district,category,type,crimes,year
Johor,Johor Bahru Utara,assault,robbery_gang_armed,1,2018
Johor,Johor Bahru Utara,assault,robbery_gang_armed,0,2019
Johor,Johor Bahru Utara,assault,robbery_gang_armed,0,2020
Johor,Johor Bahru Utara,assault,robbery_gang_armed,0,2021
Johor,Johor Bahru Utara,assault,robbery_gang_armed,0,2022
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,283,2016
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,202,2017
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,148,2018
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,173,2019
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,45,2020
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,64,2021
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,61,2022
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2016
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2017
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2018
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2019
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2020
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2021
Johor,Johor Bahru Utara,assault,robbery_solo_armed,0,2022
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,86,2016
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,89,2017
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,68,2018
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,60,2019
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,98,2020
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,22,2021
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,20,2022
Johor,Johor Bahru Utara,property,all,1628,2016
Johor,Johor Bahru Utara,property,all,1237,2017
Johor,Johor Bahru Utara,property,all,1306,2018
Johor,Johor Bahru Utara,property,all,1144,2019
Johor,Johor Bahru Utara,property,all,760,2020
Johor,Johor Bahru Utara,property,all,385,2021
Johor,Johor Bahru Utara,property,all,354,2022
Johor,Johor Bahru Utara,property,break_in,333,2016
Johor,Johor Bahru Utara,property,break_in,229,2017
Johor,Johor Bahru Utara,property,break_in,238,2018
Johor,Johor Bahru Utara,property,break_in,233,2019
Johor,Johor Bahru Utara,property,break_in,149,2020
Johor,Johor Bahru Utara,property,break_in,91,2021
Johor,Johor Bahru Utara,property,break_in,53,2022
Johor,Johor Bahru Utara,property,theft_other,374,2016
Johor,Johor Bahru Utara,property,theft_other,282,2017
Johor,Johor Bahru Utara,property,theft_other,300,2018
Johor,Johor Bahru Utara,property,theft_other,269,2019
Johor,Johor Bahru Utara,property,theft_other,175,2020
Johor,Johor Bahru Utara,property,theft_other,86,2021
Johor,Johor Bahru Utara,property,theft_other,51,2022
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,65,2016
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,42,2017
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,36,2018
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,40,2019
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,25,2020
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,8,2021
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,15,2022
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,221,2016
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,174,2017
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,160,2018
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,169,2019
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,125,2020
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,77,2021
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,74,2022
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,635,2016
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,510,2017
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,572,2018
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,433,2019
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,286,2020
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,123,2021
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,161,2022
Johor,Kluang,assault,all,156,2016
Johor,Kluang,assault,all,117,2017
Johor,Kluang,assault,all,125,2018
Johor,Kluang,assault,all,127,2019
Johor,Kluang,assault,all,113,2020
Johor,Kluang,assault,all,80,2021
Johor,Kluang,assault,all,66,2022
Johor,Kluang,assault,causing_injury,58,2016
Johor,Kluang,assault,causing_injury,45,2017
Johor,Kluang,assault,causing_injury,57,2018
Johor,Kluang,assault,causing_injury,60,2019
Johor,Kluang,assault,causing_injury,43,2020
Johor,Kluang,assault,causing_injury,39,2021
Johor,Kluang,assault,causing_injury,29,2022
Johor,Kluang,assault,murder,4,2016
Johor,Kluang,assault,murder,1,2017
Johor,Kluang,assault,murder,1,2018
Johor,Kluang,assault,murder,4,2019
Johor,Kluang,assault,murder,2,2020
Johor,Kluang,assault,murder,3,2021
Johor,Kluang,assault,murder,1,2022
Johor,Kluang,assault,rape,37,2016
Johor,Kluang,assault,rape,24,2017
Johor,Kluang,assault,rape,18,2018
Johor,Kluang,assault,rape,17,2019
Johor,Kluang,assault,rape,16,2020
Johor,Kluang,assault,rape,12,2021
Johor,Kluang,assault,rape,9,2022
Johor,Kluang,assault,robbery_gang_armed,2,2016
Johor,Kluang,assault,robbery_gang_armed,0,2017
Johor,Kluang,assault,robbery_gang_armed,0,2018
Johor,Kluang,assault,robbery_gang_armed,0,2019
Johor,Kluang,assault,robbery_gang_armed,0,2020
Johor,Kluang,assault,robbery_gang_armed,0,2021
Johor,Kluang,assault,robbery_gang_armed,0,2022
Johor,Kluang,assault,robbery_gang_unarmed,47,2016
Johor,Kluang,assault,robbery_gang_unarmed,32,2017
Johor,Kluang,assault,robbery_gang_unarmed,34,2018
Johor,Kluang,assault,robbery_gang_unarmed,35,2019
Johor,Kluang,assault,robbery_gang_unarmed,14,2020
Johor,Kluang,assault,robbery_gang_unarmed,15,2021
Johor,Kluang,assault,robbery_gang_unarmed,16,2022
Johor,Kluang,assault,robbery_solo_armed,0,2016
Johor,Kluang,assault,robbery_solo_armed,0,2017
Johor,Kluang,assault,robbery_solo_armed,0,2018
Johor,Kluang,assault,robbery_solo_armed,0,2019
Johor,Kluang,assault,robbery_solo_armed,0,2020
Johor,Kluang,assault,robbery_solo_armed,0,2021
Johor,Kluang,assault,robbery_solo_armed,0,2022
Johor,Kluang,assault,robbery_solo_unarmed,8,2016
Johor,Kluang,assault,robbery_solo_unarmed,15,2017
Johor,Kluang,assault,robbery_solo_unarmed,15,2018
Johor,Kluang,assault,robbery_solo_unarmed,11,2019
Johor,Kluang,assault,robbery_solo_unarmed,38,2020
Johor,Kluang,assault,robbery_solo_unarmed,11,2021
Johor,Kluang,assault,robbery_solo_unarmed,11,2022
Johor,Kluang,property,all,526,2016
Johor,Kluang,property,all,535,2017
Johor,Kluang,property,all,477,2018
Johor,Kluang,property,all,458,2019
Johor,Kluang,property,all,404,2020
Johor,Kluang,property,all,221,2021
Johor,Kluang,property,all,204,2022
Johor,Kluang,property,break_in,41,2016
Johor,Kluang,property,break_in,29,2017
Johor,Kluang,property,break_in,28,2018
Johor,Kluang,property,break_in,56,2019
Johor,Kluang,property,break_in,81,2020
Johor,Kluang,property,break_in,62,2021
Johor,Kluang,property,break_in,30,2022
Johor,Kluang,property,theft_other,147,2016
Johor,Kluang,property,theft_other,105,2017
Johor,Kluang,property,theft_other,116,2018
Johor,Kluang,property,theft_other,114,2019
Johor,Kluang,property,theft_other,98,2020
Johor,Kluang,property,theft_other,77,2021
Johor,Kluang,property,theft_other,71,2022
Johor,Kluang,property,theft_vehicle_lorry,11,2016
Johor,Kluang,property,theft_vehicle_lorry,15,2017
Johor,Kluang,property,theft_vehicle_lorry,31,2018
Johor,Kluang,property,theft_vehicle_lorry,12,2019
Johor,Kluang,property,theft_vehicle_lorry,12,2020
Johor,Kluang,property,theft_vehicle_lorry,2,2021
Johor,Kluang,property,theft_vehicle_lorry,4,2022
Johor,Kluang,property,theft_vehicle_motorcar,35,2016
Johor,Kluang,property,theft_vehicle_motorcar,47,2017
Johor,Kluang,property,theft_vehicle_motorcar,44,2018
Johor,Kluang,property,theft_vehicle_motorcar,41,2019
Johor,Kluang,property,theft_vehicle_motorcar,45,2020
Johor,Kluang,property,theft_vehicle_motorcar,12,2021
Johor,Kluang,property,theft_vehicle_motorcar,15,2022
Johor,Kluang,property,theft_vehicle_motorcycle,292,2016
Johor,Kluang,property,theft_vehicle_motorcycle,339,2017
Johor,Kluang,property,theft_vehicle_motorcycle,258,2018
Johor,Kluang,property,theft_vehicle_motorcycle,235,2019
Johor,Kluang,property,theft_vehicle_motorcycle,168,2020
Johor,Kluang,property,theft_vehicle_motorcycle,68,2021
Johor,Kluang,property,theft_vehicle_motorcycle,84,2022
Johor,Kota Tinggi,assault,all,109,2016
Johor,Kota Tinggi,assault,all,89,2017
Johor,Kota Tinggi,assault,all,67,2018
Johor,Kota Tinggi,assault,all,70,2019
Johor,Kota Tinggi,assault,all,72,2020
Johor,Kota Tinggi,assault,all,37,2021
Johor,Kota Tinggi,assault,all,40,2022
Johor,Kota Tinggi,assault,causing_injury,11,2016
Johor,Kota Tinggi,assault,causing_injury,21,2017
Johor,Kota Tinggi,assault,causing_injury,30,2018
Johor,Kota Tinggi,assault,causing_injury,16,2019
Johor,Kota Tinggi,assault,causing_injury,35,2020
Johor,Kota Tinggi,assault,causing_injury,18,2021
Johor,Kota Tinggi,assault,causing_injury,18,2022
Johor,Kota Tinggi,assault,murder,8,2016
Johor,Kota Tinggi,assault,murder,7,2017
Johor,Kota Tinggi,assault,murder,2,2018
Johor,Kota Tinggi,assault,murder,6,2019
Johor,Kota Tinggi,assault,murder,2,2020
Johor,Kota Tinggi,assault,murder,1,2021
Johor,Kota Tinggi,assault,murder,2,2022
Johor,Kota Tinggi,assault,rape,19,2016
Johor,Kota Tinggi,assault,rape,13,2017
Johor,Kota Tinggi,assault,rape,8,2018
Johor,Kota Tinggi,assault,rape,11,2019
Johor,Kota Tinggi,assault,rape,10,2020
Johor,Kota Tinggi,assault,rape,6,2021
Johor,Kota Tinggi,assault,rape,15,2022
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2016
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2017
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2018
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2019
Johor,Kota Tinggi,assault,robbery_gang_armed,1,2020
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2021
Johor,Kota Tinggi,assault,robbery_gang_armed,0,2022
Johor,Kota Tinggi,assault,robbery_gang_unarmed,50,2016
Johor,Kota Tinggi,assault,robbery_gang_unarmed,33,2017
Johor,Kota Tinggi,assault,robbery_gang_unarmed,21,2018
Johor,Kota Tinggi,assault,robbery_gang_unarmed,27,2019
Johor,Kota Tinggi,assault,robbery_gang_unarmed,13,2020
Johor,Kota Tinggi,assault,robbery_gang_unarmed,5,2021
Johor,Kota Tinggi,assault,robbery_gang_unarmed,4,2022
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2016
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2017
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2018
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2019
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2020
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2021
Johor,Kota Tinggi,assault,robbery_solo_armed,0,2022
Johor,Kota Tinggi,assault,robbery_solo_unarmed,21,2016
Johor,Kota Tinggi,assault,robbery_solo_unarmed,15,2017
Johor,Kota Tinggi,assault,robbery_solo_unarmed,6,2018
Johor,Kota Tinggi,assault,robbery_solo_unarmed,10,2019
Johor,Kota Tinggi,assault,robbery_solo_unarmed,11,2020
Johor,Kota Tinggi,assault,robbery_solo_unarmed,7,2021
Johor,Kota Tinggi,assault,robbery_solo_unarmed,1,2022
Johor,Kota Tinggi,property,all,456,2016
Johor,Kota Tinggi,property,all,494,2017
Johor,Kota Tinggi,property,all,475,2018
Johor,Kota Tinggi,property,all,401,2019
Johor,Kota Tinggi,property,all,368,2020
Johor,Kota Tinggi,property,all,186,2021
Johor,Kota Tinggi,property,all,169,2022
Johor,Kota Tinggi,property,break_in,43,2016
Johor,Kota Tinggi,property,break_in,102,2017
Johor,Kota Tinggi,property,break_in,108,2018
Johor,Kota Tinggi,property,break_in,79,2019
Johor,Kota Tinggi,property,break_in,67,2020
Johor,Kota Tinggi,property,break_in,49,2021
Johor,Kota Tinggi,property,break_in,44,2022
Johor,Kota Tinggi,property,theft_other,60,2016
Johor,Kota Tinggi,property,theft_other,98,2017
Johor,Kota Tinggi,property,theft_other,106,2018
Johor,Kota Tinggi,property,theft_other,94,2019
Johor,Kota Tinggi,property,theft_other,84,2020
Johor,Kota Tinggi,property,theft_other,54,2021
Johor,Kota Tinggi,property,theft_other,54,2022
Johor,Kota Tinggi,property,theft_vehicle_lorry,9,2016
Johor,Kota Tinggi,property,theft_vehicle_lorry,17,2017
Johor,Kota Tinggi,property,theft_vehicle_lorry,13,2018
Johor,Kota Tinggi,property,theft_vehicle_lorry,10,2019
Johor,Kota Tinggi,property,theft_vehicle_lorry,10,2020
Johor,Kota Tinggi,property,theft_vehicle_lorry,1,2021
Johor,Kota Tinggi,property,theft_vehicle_lorry,3,2022
Johor,Kota Tinggi,property,theft_vehicle_motorcar,45,2016
Johor,Kota Tinggi,property,theft_vehicle_motorcar,46,2017
Johor,Kota Tinggi,property,theft_vehicle_motorcar,48,2018
Johor,Kota Tinggi,property,theft_vehicle_motorcar,32,2019
Johor,Kota Tinggi,property,theft_vehicle_motorcar,33,2020
Johor,Kota Tinggi,property,theft_vehicle_motorcar,11,2021
Johor,Kota Tinggi,property,theft_vehicle_motorcar,15,2022
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,299,2016
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,231,2017
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,200,2018
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,186,2019
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,174,2020
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,71,2021
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,53,2022
Johor,Kulaijaya,assault,all,156,2016
Johor,Kulaijaya,assault,all,209,2017
Johor,Kulaijaya,assault,all,202,2018
Johor,Kulaijaya,assault,all,143,2019
Johor,Kulaijaya,assault,all,78,2020
Johor,Kulaijaya,assault,all,66,2021
Johor,Kulaijaya,assault,all,79,2022
Johor,Kulaijaya,assault,causing_injury,47,2016
Johor,Kulaijaya,assault,causing_injury,53,2017
Johor,Kulaijaya,assault,causing_injury,47,2018
Johor,Kulaijaya,assault,causing_injury,43,2019
Johor,Kulaijaya,assault,causing_injury,11,2020
Johor,Kulaijaya,assault,causing_injury,18,2021
Johor,Kulaijaya,assault,causing_injury,21,2022
Johor,Kulaijaya,assault,murder,7,2016
Johor,Kulaijaya,assault,murder,6,2017
Johor,Kulaijaya,assault,murder,7,2018
Johor,Kulaijaya,assault,murder,1,2019
Johor,Kulaijaya,assault,murder,7,2020
Johor,Kulaijaya,assault,murder,5,2021
Johor,Kulaijaya,assault,murder,1,2022
Johor,Kulaijaya,assault,rape,4,2016
Johor,Kulaijaya,assault,rape,11,2017
Johor,Kulaijaya,assault,rape,20,2018
Johor,Kulaijaya,assault,rape,9,2019
Johor,Kulaijaya,assault,rape,8,2020
Johor,Kulaijaya,assault,rape,9,2021
Johor,Kulaijaya,assault,rape,13,2022
Johor,Kulaijaya,assault,robbery_gang_armed,0,2016
Johor,Kulaijaya,assault,robbery_gang_armed,0,2017
Johor,Kulaijaya,assault,robbery_gang_armed,0,2018
Johor,Kulaijaya,assault,robbery_gang_armed,0,2019
Johor,Kulaijaya,assault,robbery_gang_armed,0,2020
Johor,Kulaijaya,assault,robbery_gang_armed,0,2021
Johor,Kulaijaya,assault,robbery_gang_armed,0,2022
Johor,Kulaijaya,assault,robbery_gang_unarmed,76,2016
Johor,Kulaijaya,assault,robbery_gang_unarmed,75,2017
Johor,Kulaijaya,assault,robbery_gang_unarmed,88,2018
Johor,Kulaijaya,assault,robbery_gang_unarmed,53,2019
Johor,Kulaijaya,assault,robbery_gang_unarmed,10,2020
Johor,Kulaijaya,assault,robbery_gang_unarmed,29,2021
Johor,Kulaijaya,assault,robbery_gang_unarmed,31,2022
Johor,Kulaijaya,assault,robbery_solo_armed,0,2016
Johor,Kulaijaya,assault,robbery_solo_armed,0,2017
Johor,Kulaijaya,assault,robbery_solo_armed,0,2018
Johor,Kulaijaya,assault,robbery_solo_armed,0,2019
Johor,Kulaijaya,assault,robbery_solo_armed,0,2020
Johor,Kulaijaya,assault,robbery_solo_armed,0,2021
Johor,Kulaijaya,assault,robbery_solo_armed,0,2022
Johor,Kulaijaya,assault,robbery_solo_unarmed,22,2016
Johor,Kulaijaya,assault,robbery_solo_unarmed,64,2017
Johor,Kulaijaya,assault,robbery_solo_unarmed,40,2018
Johor,Kulaijaya,assault,robbery_solo_unarmed,37,2019
Johor,Kulaijaya,assault,robbery_solo_unarmed,42,2020
Johor,Kulaijaya,assault,robbery_solo_unarmed,5,2021
Johor,Kulaijaya,assault,robbery_solo_unarmed,13,2022
Johor,Kulaijaya,property,all,617,2016
Johor,Kulaijaya,property,all,563,2017
Johor,Kulaijaya,property,all,547,2018
Johor,Kulaijaya,property,all,543,2019
Johor,Kulaijaya,property,all,297,2020
Johor,Kulaijaya,property,all,214,2021
Johor,Kulaijaya,property,all,216,2022
Johor,Kulaijaya,property,break_in,163,2016
Johor,Kulaijaya,property,break_in,134,2017
Johor,Kulaijaya,property,break_in,136,2018
Johor,Kulaijaya,property,break_in,112,2019
Johor,Kulaijaya,property,break_in,57,2020
Johor,Kulaijaya,property,break_in,46,2021
Johor,Kulaijaya,property,break_in,46,2022
Johor,Kulaijaya,property,theft_other,166,2016
Johor,Kulaijaya,property,theft_other,168,2017
Johor,Kulaijaya,property,theft_other,178,2018
Johor,Kulaijaya,property,theft_other,188,2019
Johor,Kulaijaya,property,theft_other,76,2020
Johor,Kulaijaya,property,theft_other,68,2021
Johor,Kulaijaya,property,theft_other,62,2022
Johor,Kulaijaya,property,theft_vehicle_lorry,39,2016
Johor,Kulaijaya,property,theft_vehicle_lorry,26,2017
Johor,Kulaijaya,property,theft_vehicle_lorry,21,2018
Johor,Kulaijaya,property,theft_vehicle_lorry,19,2019
Johor,Kulaijaya,property,theft_vehicle_lorry,12,2020
Johor,Kulaijaya,property,theft_vehicle_lorry,11,2021
Johor,Kulaijaya,property,theft_vehicle_lorry,9,2022
Johor,Kulaijaya,property,theft_vehicle_motorcar,58,2016
Johor,Kulaijaya,property,theft_vehicle_motorcar,49,2017
Johor,Kulaijaya,property,theft_vehicle_motorcar,40,2018
Johor,Kulaijaya,property,theft_vehicle_motorcar,44,2019
Johor,Kulaijaya,property,theft_vehicle_motorcar,39,2020
Johor,Kulaijaya,property,theft_vehicle_motorcar,28,2021
Johor,Kulaijaya,property,theft_vehicle_motorcar,28,2022
Johor,Kulaijaya,property,theft_vehicle_motorcycle,191,2016
Johor,Kulaijaya,property,theft_vehicle_motorcycle,186,2017
Johor,Kulaijaya,property,theft_vehicle_motorcycle,172,2018
Johor,Kulaijaya,property,theft_vehicle_motorcycle,180,2019
Johor,Kulaijaya,property,theft_vehicle_motorcycle,113,2020
Johor,Kulaijaya,property,theft_vehicle_motorcycle,61,2021
Johor,Kulaijaya,property,theft_vehicle_motorcycle,71,2022
Johor,Ledang,assault,all,50,2016
Johor,Ledang,assault,all,44,2017
Johor,Ledang,assault,all,33,2018
Johor,Ledang,assault,all,21,2019
Johor,Ledang,assault,all,34,2020
Johor,Ledang,assault,all,14,2021
Johor,Ledang,assault,all,23,2022
Johor,Ledang,assault,causing_injury,17,2016
Johor,Ledang,assault,causing_injury,10,2017
Johor,Ledang,assault,causing_injury,13,2018
Johor,Ledang,assault,causing_injury,7,2019
Johor,Ledang,assault,causing_injury,10,2020
Johor,Ledang,assault,causing_injury,4,2021
Johor,Ledang,assault,causing_injury,11,2022
Johor,Ledang,assault,murder,1,2016
Johor,Ledang,assault,murder,1,2017
Johor,Ledang,assault,murder,2,2018
Johor,Ledang,assault,murder,0,2019
Johor,Ledang,assault,murder,0,2020
Johor,Ledang,assault,murder,1,2021
Johor,Ledang,assault,murder,0,2022
Johor,Ledang,assault,rape,12,2016
Johor,Ledang,assault,rape,8,2017
Johor,Ledang,assault,rape,13,2018
Johor,Ledang,assault,rape,2,2019
Johor,Ledang,assault,rape,8,2020
Johor,Ledang,assault,rape,1,2021
Johor,Ledang,assault,rape,5,2022
Johor,Ledang,assault,robbery_gang_armed,0,2016
Johor,Ledang,assault,robbery_gang_armed,0,2017
Johor,Ledang,assault,robbery_gang_armed,0,2018
Johor,Ledang,assault,robbery_gang_armed,0,2019
Johor,Ledang,assault,robbery_gang_armed,0,2020
Johor,Ledang,assault,robbery_gang_armed,0,2021
Johor,Ledang,assault,robbery_gang_armed,0,2022
Johor,Ledang,assault,robbery_gang_unarmed,15,2016
Johor,Ledang,assault,robbery_gang_unarmed,21,2017
Johor,Ledang,assault,robbery_gang_unarmed,3,2018
Johor,Ledang,assault,robbery_gang_unarmed,7,2019
Johor,Ledang,assault,robbery_gang_unarmed,12,2020
Johor,Ledang,assault,robbery_gang_unarmed,1,2021
Johor,Ledang,assault,robbery_gang_unarmed,6,2022
Johor,Ledang,assault,robbery_solo_armed,0,2016
